Source,Target,Type,Id,Label,timeset,Weight,book
Emmon-Cuy,Robar-Royce,Undirected,420,,,3,2
Euron-Greyjoy,Theon-Greyjoy,Undirected,421,,,4,2
Farlen,Theon-Greyjoy,Undirected,422,,,6,2
Florian-the-Fool,Jonquil,Undirected,423,,,8,2
Florian-the-Fool,Sansa-Stark,Undirected,424,,,3,2
Gariss,Murch,Undirected,425,,,5,2
Garlan-Tyrell,Joffrey-Baratheon,Undirected,426,,,4,2
Garlan-Tyrell,Loras-Tyrell,Undirected,427,,,3,2
Gendry,Hot-Pie,Undirected,428,,,23,2
Gendry,Jaqen-Hghar,Undirected,429,,,4,2
Gendry,Lommy-Greenhands,Undirected,430,,,17,2
Gendry,Woth,Undirected,431,,,3,2
Gendry,Yoren,Undirected,432,,,8,2
Gregor-Clegane,Ilyn-Payne,Undirected,433,,,3,2
Gregor-Clegane,Joffrey-Baratheon,Undirected,434,,,3,2
Gregor-Clegane,Meryn-Trant,Undirected,435,,,4,2
Gregor-Clegane,Polliver,Undirected,436,,,5,2
Gregor-Clegane,Rafford,Undirected,437,,,6,2
Gregor-Clegane,Sandor-Clegane,Undirected,438,,,5,2
Gregor-Clegane,Tickler,Undirected,439,,,5,2
Gregor-Clegane,Tywin-Lannister,Undirected,440,,,4,2
Gregor-Clegane,Weese,Undirected,441,,,5,2
Grenn,Jeor-Mormont,Undirected,442,,,3,2
Grenn,Samwell-Tarly,Undirected,443,,,6,2
Guyard-Morrigen,Renly-Baratheon,Undirected,444,,,7,2
Gyles-Rosby,Jacelyn-Bywater,Undirected,445,,,4,2
Gyles-Rosby,Joffrey-Baratheon,Undirected,446,,,4,2
Gyles-Rosby,Lollys-Stokeworth,Undirected,447,,,5,2
Gyles-Rosby,Sansa-Stark,Undirected,448,,,3,2
Gyles-Rosby,Tanda-Stokeworth,Undirected,449,,,5,2
Gyles-Rosby,Tommen-Baratheon,Undirected,450,,,4,2
